,initial_request,binary_label
2614,Best children's books,1
2615,How can I improve my reading skills?,1
2616,when is the best time to go to Japan,1
2617,Best new games,1
2618,Is a vegan diet good for me?,1
2619,what is the best way to save the planet,1
2620,What's the best place to visit in Europe,1
2621,Decorating on a budget,1
2622,Give me ideas for my living room,1
2623,How do I play chess?,1
2624,"I need some help decorating my living room, can you give me some ideas?",1
2625,Mental health benefits,1
2626,What's the future of AI?,1
2627,How do I keep my car running well?,1
2628,"I'm looking for a new programming language to learn, can you compare Java and Python for me?",1
2629,Money management tips,1
2630,Where can I find help for mental health,1
2631,Why do teenagers seem so stressed out these days?,1
2632,"I'm going to Tokyo, what should I see?",1
2633,Travel insurance for seniors with medical conditions,1
2634,Plastic waste and marine life,1
2635,MBA program requirements,1
2636,How do I manage anxiety?,1
2637,What can I do for my back pain?,1
2638,Tell me about Jane Austen's novels,1
2639,Tell me about online courses for data science,1
2640,What's a good hotel in New York City for a 5-star stay?,1
2641,What are the risks of smoking and how can I quit?,1
2642,How can I stay safe while traveling abroad,1
2643,Best language to learn for web development,1
2644,What material is good for building a deck,1
2645,how to save money effectively,1
2646,What was the Renaissance all about?,1
2647,"Language learning resources, I want to start from scratch",1
2648,How is Europe during summer?,1
2649,What can I make with chicken and cheese?,1
2650,Apps that help me get stuff done,1
2651,I'm interested in learning about meditation,1
2652,book suggestions,1
2653,"I want to get in shape, what should I do?",1
2654,Tell me about the Pyramids,1
2655,What's a good book to read?,1
2656,get fit,1
2657,What's the story behind Pompeii?,1
2658,How do I get started with yoga,1
2659,What's happening to polar bears due to climate change,1
2660,Is a gluten-free diet good for digestive health,1
2661,Tokyo popular places,1
2662,What are some healthy Italian dishes?,1
2663,How to learn Spanish?,1
2664,How do I decorate my house?,1
2665,Machine learning course recommendations.,1
2666,I want to get in shape for summer.,1
2667,What laptop should I buy for work?,1
2668,What's a good movie to watch tonight,1
2669,Cooking techniques for precision cooking,1
2670,What's a good recipe for sushi?,1
2671,What's a good diet for people with digestive issues?,1
2672,Can you tell me about genetic engineering and cancer?,1
2673,"I'm curious about Mars, tell me about it",1
2674,I want to invest for my future,1
2675,How can I get out of debt?,1
2676,best workouts for legs,1
2677,How can I save money on my daily expenses,1
2678,Index fund investing options,1
2679,What's the best smartwatch?,1
2680,how do I save money,1
2681,How do I get more done in less time?,1
2682,"I'm looking for healthy food options, can you suggest some?",1
2683,"I need ideas for my living room, can you help?",1
2684,Tell me about sushi,1
2685,Car problems,1
2686,What kind of security system do I need for my home?,1
2687,Recommend some great travel destinations in Southeast Asia,1
2688,Car maintenance,1
2689,Investing in stocks for beginners,1
2690,"I want to learn a new language, how can I do it?",1
2691,save money on groceries,1
2692,Make a breakfast dish using healthy ingredients,1
2693,"I want to eat healthier, what should I do?",1
2694,Tell me about a nice place to visit,1
2695,Is a keto diet good for you?,1
2696,Personal finance tips,1
2697,NBA schedule,1
2698,Italy is a beautiful place.,1
2699,What's wrong with my body?,1
2700,How does climate change affect the ocean?,1
2701,Machine learning courses online,1
2702,how to save money for a house,1
2703,Cat care,1
2704,"Travel to Japan, what to see?",1
2705,How do I learn to play piano fast,1
2706,Can you give me a good exercise plan to get fit?,1
2707,"I heard meditation is good for mental health, can you tell me more?",1
2708,"Is adopting a dog a good idea, can you give me some advice?",1
2709,Best movies this year,1
2710,What are some good vegan dinner ideas?,1
2711,What is happening to polar bears,1
2712,Which hard drive is faster?,1
2713,Somewhere nice to go in Japan this summer,1
2714,What's the best time to go to New Zealand?,1
2715,What's nice in Japan?,1
2716,Where can I find a wedding venue that's big and has a nice backyard?,1
2717,What's the future of technology?,1
2718,I want to learn something new,1
2719,What can I do to improve my chances of getting hired?,1
2720,What's a good way to stay in shape without going to the gym?,1
2721,best breed for me,1
2722,Tell me about reducing plastic use,1
2723,How can we save animals?,1
2724,Cat health issues,1
2725,Tell me about sleep and the brain,1
2726,what's causing global warming,1
2727,"I want to eat less meat, what's a good plant-based diet?",1
2728,Where are the best beaches in Asia to relax on?,1
2729,"I've heard of robots being used in factories, what's the point of that?",1
2730,I'm looking for a great family vacation spot. Can you suggest somewhere good?,1
2731,Help me with social media,1
2732,Is yoga good for me to start with?,1
2733,Tell me about the Renaissance,1
2734,learn Spanish,1
2735,What app will help me stay organized in school?,1
2736,Best food in New York,1
2737,How do I save money for a house?,1
2738,What are some good wines to drink with dinner?,1
2739,Camera suggestions,1
2740,When is the best time to go to Europe,1
2741,Cat food recommendations,1
2743,How do I save for retirement,1
2744,What is machine learning used for,1
2745,What are the main differences between Python and Java,1
2746,What happens when the sea level rises?,1
2747,Who was Vincent van Gogh?,1
2748,Explain a futuristic technology.,1
2749,Learning a new language.,1
2750,Blockchain info,1
2751,What kind of food do athletes eat?,1
2752,Checking my credit score,1
2753,What time does MoMA open on a Tuesday?,1
2754,"I want to learn how to code, where do I start?",1
2755,Can you explain AI?,1
2756,Who is the most famous painter?,1
2757,What's new with Mars lately?,1
2758,Healthy eating tips for weight loss.,1
2759,What are the benefits of eating a plant-based diet?,1
2760,"I want to get a security system for my house, what are the best options?",1
2761,Which smartphone has the best camera?,1
2762,"I'm looking for easy-to-make vegetarian meals, can you give me some recipe ideas?",1
2763,How can I fix my faucet?,1
2764,Losing weight quickly,1
2765,Can you explain some advanced physics concepts to me?,1
2766,What is the weather like in Paris during summer?,1
