,initial_request,binary_label
2612,Are electric cars better for the planet?,1
2613,What’s good for eating?,1
2614,How is work changing these days?,1
2615,Why should I use solar energy?,1
2616,How to organize my time?,1
2617,What is happening to the oceans?,1
2618,Why should we recycle?,1
2619,What should I know about traveling?,1
2620,Where can I go for vacation cheap?,1
2621,What workouts are good for losing weight?,1
2622,What’s going on with money?,1
2623,How can I learn a new skill?,1
2624,How to deal with stress?,1
2625,What exercises should I do?,1
2626,What can I grow at home?,1
2627,How can I find a job?,1
2628,What is the best way to garden at home?,1
2629,Does social media affect how we feel?,1
2630,What is good food for health?,1
2631,How can I have enough money when I get old?,1
2632,How is the world being affected by climate change?,1
2633,How should I manage my money?,1
2634,Is AI good or bad?,1
2635,What do I need for remote work?,1
2636,Why is eating healthy good?,1
2637,What should I eat for good health?,1
2638,How do I get hired?,1
2639,What’s in Japan?,1
2640,How do people save money?,1
2641,How do I feel better mentally?,1
2642,What can I do to feel less anxious?,1
2643,How do I raise my teenager?,1
2644,What do I need to grow plants?,1
2645,What should I feed my dog?,1
2646,What should I grow?,1
2647,What effects does climate change have?,1
2648,What can we do to help the planet?,1
2649,How do I get a visa?,1
2650,How can I use social media?,1
2651,What is the moral side of AI?,1
2652,What should I do about my mental health?,1
2653,How can I make a small place look better?,1
2654,What’s happening in space exploration?,1
2655,What workouts can I do at home?,1
2656,How can I manage stress?,1
2657,How does climate change affect things?,1
2658,What are good marketing strategies?,1
2659,How to save money?,1
2660,How can I be more productive at my job?,1
2661,Can I grow plants?,1
2662,What should women know about traveling alone?,1
2663,What kinds of clean energy are there?,1
2664,How should I handle my child’s misbehavior?,1
2665,What’s a good way to learn a language?,1
2666,How do I take care of my garden?,1
2667,What can I do about my anxiety?,1
2668,What is a good workout?,1
2669,What does it mean to have digital privacy?,1
2670,What do I need for traveling?,1
2671,What is happening with AI technology now?,1
2672,How can I learn online?,1
2673,How do I get ahead in my job?,1
2674,How much screen time is too much for kids?,1
2675,What’s new in AI this year?,1
2676,How do I get a job?,1
2677,What is a good exercise?,1
2678,What can we do about climate change?,1
2679,How can someone deal with stress?,1
2680,How can I become a better communicator at work?,1
2681,What’s popular in digital marketing?,1
2682,How can I grow plants?,1
2683,How do I start investing my money?,1
2684,Can you tell me how to cook?,1
2685,What's new with computers?,1
2686,How do I make money from investments?,1
2687,How can I get stronger?,1
2688,How to stay safe while traveling?,1
2689,How do I work from home better?,1
2690,When is it a good time to travel?,1
2691,What should I eat for breakfast?,1
2692,How can I automate my home?,1
2693,How can I be more productive working from home?,1
2694,What is a healthy diet?,1
2695,How can I improve my work-from-home experience?,1
2696,Is solar energy a good option?,1
2697,What’s a good workout plan?,1
2698,How can I save more cash?,1
2699,How do I save money?,1
2700,What do I need to grow plants at home?,1
2701,What should a vegetarian eat?,1
2702,How do you deal with stress?,1
2703,How does climate change affect animals?,1
2704,How can I prepare for retirement?,1
2705,How should I handle my kids?,1
2706,Where can I learn online for free?,1
2707,How can I learn French?,1
2708,What should I consider before an interview?,1
2709,What are some types of energy?,1
2710,What’s happening in the technology world these days?,1
2711,How can I get more likes on my posts?,1
2712,What should I do to save money?,1
2713,How to be productive?,1
2714,What books should I read to get better at life?,1
2715,What should I learn for my career?,1
2716,What is machine learning?,1
2717,How do I garden naturally?,1
2718,How is AI changing medicine?,1
2719,How do you stay safe while traveling alone?,1
2720,What is the deal with cryptocurrency?,1
2721,What should I know about Bitcoin?,1
2722,How to manage money?,1
2723,What tools do people use for learning?,1
2724,What new tech is coming out soon?,1
2725,How bad is climate change really?,1
2726,How can I improve my finances?,1
2727,How to handle my money better?,1
